DETAIL,123,DB65FD7F28F1451EBD2C,TechLogix Inc(TechLogixInc)-03/2023/021  (ACH in Concur),03/2023/021,,PAID,2023-05-22,CBF73C40,Check,10080.00,,TechLogix Inc,TechLogixInc,640 Heritage Court,CBF73C40B3C5472B9F52,C73D7A1EDFDE4494A5BA,2023-05-16,2023-05-17,,,2023-05-19,2023-05-22,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETAIL,156,4FD9AA6E81C34DC8AD79,(TechLogixInc)-03/2023/026 (ACH in Concur),03/2023/026,,PAID,2023-05-22,CBF73C40,Check,10080.00,,TechLogix Inc,TechLogixInc,640 Heritage Court,CBF73C40B3C5472B9F52,C73D7A1EDFDE4494A5BA,2023-05-16,2023-05-17,,,2023-05-19,2023-05-22,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETAIL,158,5875685CCB6045DC9675,(TechLogixInc)-03/2023/017 (ACH in Concur),03/2023/017,,PAID,2023-05-22,CBF73C40,Check,8000.00,,TechLogix Inc,TechLogixInc,640 Heritage Court,CBF73C40B3C5472B9F52,C73D7A1EDFDE4494A5BA,2023-05-16,2023-05-17,,,2023-05-19,2023-05-22,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETAIL,266,09A9B83F8DD04ABCA999,"RDM Strategic, LLC(RDMStrategic)-041604222023 (ACH in Concur)",041604222023,,PAID,2023-05-22,BCDE9170,Check,3400.00,,"RDM Strategic, LLC",RDMStrategic,7790 NW 34th Street,BCDE9170310843ED98E6,C73D7A1EDFDE4494A5BA,2023-05-16,2023-05-17,,,2023-05-19,2023-05-22,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETAIL,279,54A21A9CCB6C492F9FA2,Baldwin Consulting Group LLC(Baldwin Consulting Group LLC)-1605 (ACH in Concur),1605,,PAID,2023-05-22,E4B6E2A5,Check,8295.00,,Baldwin Consulting Group LLC,Baldwin Consulting Group LLC,601 E Palomar St Sutie C-509,E4B6E2A5662949DA94ED,C73D7A1EDFDE4494A5BA,2023-05-16,2023-05-17,,,2023-05-19,2023-05-22,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETAIL,385,4848C394AACD4617A5A1,"RAM Computer Supply, Inc.(RAMComputerSupply)-MAY - MONITORS - 1 (ACH in Concur)",MAY - MONITORS - 1,,PAID,2023-05-22,617ADCED,Check,2176.08,,"RAM Computer Supply, Inc.",RAMComputerSupply,14901 E Hampden Avenue,617ADCEDC67C4BB49BE8,C73D7A1EDFDE4494A5BA,2023-05-16,2023-05-17,,,2023-05-19,2023-05-22,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
